SONAVORM,Votmesus,P-vaartus,Fookus suhteline sagedus,Referents suhteline sagedus,,SONAVORM,Votmesus,Fookus suhteline sagedus,Referents suhteline sagedus,,SONAVORM,Votmesus,P-vaartus,Fookus suhteline sagedus,Referents suhteline sagedus,,SONAVORM,Votmesus,Fookus suhteline sagedus mil.,Referents suhteline sagedus mil.
õhku,0.117186301,0.732106439,4.86E-05,5.59E-05,,kaks,-0.567118725,0.000510332,0.000756089,,jõuavad,0.117581702,0.731672274,4.05E-05,3.46E-05,,kallis,0.676082189,40.50255571,60.38684965
piisavalt,0.116273813,0.733111515,0.000226814,0.000212662,,asi,-0.567295951,0.00031592,0.000468112,,tuua,0.114490009,0.735089108,0.000170111,0.000157857,,asi,0.675573587,315.9199345,468.1123817
linna,0.11424461,0.735362508,0.000299719,0.000283522,,võtab,-0.570588157,0.00015391,0.000228576,,piisavalt,0.11375355,0.735910582,0.000226814,0.000212662,,kaks,0.675392769,510.332202,756.0886531
osaks,0.113674146,0.735999329,4.05E-05,3.48E-05,,kevadel,-0.574751094,6.48E-05,9.65E-05,,linna,0.112097946,0.73776818,0.000299719,0.000283522,,kevadel,0.674771603,64.80408914,96.52053713
kuulata,0.113129867,0.736608581,5.67E-05,6.44E-05,,kallis,-0.576221465,4.05E-05,6.04E-05,,jätta,0.108582048,0.741764264,0.00015391,0.000142565,,võtab,0.6747651,153.9097117,228.5757615
jätta,0.111440414,0.738510166,0.00015391,0.000142565,,jüri,-0.577816625,6.48E-05,9.67E-05,,osaks,0.107968022,0.74246948,4.05E-05,3.48E-05,,korralik,0.673775618,56.703578,84.64212843
maa,0.110417145,0.739669721,0.000186312,0.000173842,,korralik,-0.577936134,5.67E-05,8.46E-05,,maa,0.107849859,0.742605446,0.000186312,0.000173842,,jüri,0.673353983,64.80408914,96.72584819
jõuda,0.108712621,0.741614586,0.000105307,9.61E-05,,asju,-0.578608811,0.00016201,0.000241947,,jätab,0.105478555,0.745351653,5.67E-05,6.40E-05,,asju,0.670969097,162.0102228,241.9474377
loodus,0.104526204,0.746464173,4.05E-05,3.51E-05,,annab,-0.580746296,0.000267317,0.000399805,,jõuda,0.105391569,0.745453038,0.000105307,9.61E-05,,oodatud,0.670784303,48.60306685,72.9478647
probleeme,0.104388912,0.746625017,0.000129608,0.000119553,,päev,-0.581530652,0.000218714,0.000327291,,liikuda,0.105034795,0.745869352,5.67E-05,6.39E-05,,teenuse,0.669978877,48.60306685,73.03676227
is,0.10275204,0.748551744,6.48E-05,5.79E-05,,parim,-0.584101103,0.000145809,0.000218583,,probleeme,0.101568251,0.749955727,0.000129608,0.000119553,,annab,0.669444608,267.3168677,399.8051818
ootab,0.102209864,0.749193656,0.000121508,0.000111883,,oodatud,-0.585818398,4.86E-05,7.29E-05,,pakutakse,0.099629913,0.752274206,7.29E-05,8.08E-05,,päev,0.669264927,218.7138008,327.2912219
annaks,0.102005677,0.749435891,4.05E-05,3.51E-05,,teenuse,-0.587575461,4.86E-05,7.30E-05,,loodus,0.099493974,0.752437732,4.05E-05,3.51E-05,,parim,0.66858105,145.8092006,218.5832512
oluliseks,0.101528044,0.750003571,4.86E-05,4.27E-05,,uut,-0.589816792,0.00016201,0.000243834,,ootab,0.099388517,0.752564675,0.000121508,0.000111883,,st,0.667090656,64.80408914,97.64339811
jätab,0.101421304,0.750130635,5.67E-05,6.40E-05,,st,-0.591437654,6.48E-05,9.76E-05,,is,0.098869246,0.753190826,6.48E-05,5.79E-05,,surnud,0.666094164,48.60306685,73.46855047
tegevuse,0.101257035,0.750326327,0.000105307,9.64E-05,,surnud,-0.59607946,4.86E-05,7.35E-05,,tegevuse,0.098271199,0.753914209,0.000105307,9.64E-05,,uut,0.665797888,162.0102228,243.8343944
liikuda,0.101002634,0.750629735,5.67E-05,6.39E-05,,täpselt,-0.597202145,0.000186312,0.000281849,,annaks,0.097154133,0.755271889,4.05E-05,3.51E-05,,tundus,0.663743222,72.90460028,110.3451676
kursis,0.096782798,0.755725104,4.86E-05,4.28E-05,,tundus,-0.597941694,7.29E-05,0.000110345,,oluliseks,0.097128102,0.75530363,4.86E-05,4.27E-05,,pilti,0.663582912,56.703578,85.95760081
pakutakse,0.096319934,0.756291369,7.29E-05,8.08E-05,,võetud,-0.598312721,8.91E-05,0.000134901,,kursis,0.09268734,0.76078816,4.86E-05,4.28E-05,,võetud,0.663023961,89.10562256,134.9010049
välismaal,0.096275075,0.756346328,4.05E-05,3.53E-05,,pilti,-0.600185444,5.67E-05,8.60E-05,,ajast,0.092303483,0.761268928,8.10E-05,8.90E-05,,täpselt,0.662233072,186.3117563,281.8486889
vaatab,0.095601798,0.75717289,5.67E-05,5.05E-05,,käigus,-0.605016481,0.000129608,0.000197134,,vaatab,0.091877628,0.761803575,5.67E-05,5.05E-05,,suletud,0.660115572,40.50255571,61.87165074
areng,0.093344915,0.759967093,4.86E-05,4.29E-05,,vajadusel,-0.607979793,7.29E-05,0.000111116,,välismaal,0.091826078,0.761868386,4.05E-05,3.53E-05,,parema,0.659880631,56.703578,86.44547915
selgub,0.09305523,0.760328411,8.10E-05,7.36E-05,,parema,-0.608350745,5.67E-05,8.64E-05,,räägivad,0.091649353,0.762090723,4.86E-05,5.49E-05,,kujul,0.659538276,40.50255571,61.92668257
ainus,0.092030155,0.761611927,0.000113407,0.000104577,,korraga,-0.610500389,8.10E-05,0.000123678,,selgub,0.090059191,0.76410192,8.10E-05,7.36E-05,,käigus,0.659192684,129.6081783,197.1335374
väikest,0.091798743,0.761902761,4.86E-05,4.30E-05,,suletud,-0.611265581,4.05E-05,6.19E-05,,ainus,0.089535437,0.764768584,0.000113407,0.000104577,,vajadusel,0.659182054,72.90460028,111.1156133
ajast,0.089492271,0.764823622,8.10E-05,8.90E-05,,kasutamine,-0.61133961,8.10E-05,0.00012375,,areng,0.089465478,0.764857793,4.86E-05,4.29E-05,,korraga,0.657736871,81.00511142,123.6776866
määrata,0.089161766,0.765245513,5.67E-05,5.07E-05,,kujul,-0.612548218,4.05E-05,6.19E-05,,neljas,0.089188916,0.765210824,4.05E-05,4.62E-05,,kasutamine,0.65735744,81.00511142,123.7496513
otsustab,0.088449172,0.766158049,4.05E-05,3.55E-05,,koostööd,-0.614013084,7.29E-05,0.000111581,,tingimustes,0.088486191,0.766110544,4.05E-05,4.61E-05,,koostööd,0.656455573,72.90460028,111.5812672
räägivad,0.088100552,0.766605942,4.86E-05,5.49E-05,,paneb,-0.615216721,7.29E-05,0.000111674,,saadetud,0.088422433,0.766192367,4.05E-05,4.61E-05,,paneb,0.655912981,72.90460028,111.674398
pisike,0.087063169,0.767944466,4.05E-05,3.55E-05,,parem,-0.615432038,0.000194412,0.000297843,,väikest,0.088015184,0.766715766,4.86E-05,4.30E-05,,parem,0.653896427,194.4122674,297.8428434
võtnud,0.086019568,0.769299788,0.00016201,0.000151728,,keskmiselt,-0.623076195,5.67E-05,8.73E-05,,õppinud,0.086614191,0.768526464,4.05E-05,4.61E-05,,keskmiselt,0.653255412,56.703578,87.33233824
neljas,0.085473487,0.770012543,4.05E-05,4.62E-05,,uus,-0.627864062,0.000332121,0.000513218,,kvaliteet,0.086330246,0.768895382,4.05E-05,4.61E-05,,mõtteid,0.652297824,40.50255571,62.62516348
tingimustes,0.084813677,0.770877042,4.05E-05,4.61E-05,,jälle,-0.628016693,0.000210613,0.00032549,,määrata,0.085807092,0.769576823,5.67E-05,5.07E-05,,saata,0.649774292,64.80408914,100.2722263
saadetud,0.084753805,0.770955668,4.05E-05,4.61E-05,,näha,-0.628343449,0.000291618,0.000450781,,lõpp,0.085432547,0.770066078,4.86E-05,5.46E-05,,jälle,0.648146337,210.6132897,325.4899878
tekkinud,0.084197876,0.771687178,0.000129608,0.000120541,,mõtteid,-0.628729519,4.05E-05,6.26E-05,,kontrollida,0.084575919,0.771189453,6.48E-05,7.17E-05,,uus,0.647820019,332.1209568,513.218374
avab,0.083748794,0.772280009,4.05E-05,3.56E-05,,saata,-0.629765304,6.48E-05,0.000100272,,otsustab,0.084530861,0.771248712,4.05E-05,3.55E-05,,näha,0.647700336,291.6184011,450.7805304
õppinud,0.083055237,0.773198964,4.05E-05,4.61E-05,,nõukogu,-0.63525306,8.91E-05,0.0001384,,võtnud,0.084127478,0.771779997,0.00016201,0.000151728,,töötanud,0.647579919,40.50255571,63.08870081
kvaliteet,0.082788419,0.773553603,4.05E-05,4.61E-05,,neli,-0.639279957,0.000121508,0.000189254,,tegu,0.083548505,0.772544965,0.000202513,0.000214447,,nõukogu,0.646382914,89.10562256,138.3997593
saadab,0.082481659,0.773962093,4.05E-05,3.56E-05,,töötanud,-0.639368697,4.05E-05,6.31E-05,,pisike,0.08323649,0.772958406,4.05E-05,3.55E-05,,kala,0.644800876,40.50255571,63.36491826
lõpp,0.082232247,0.774294825,4.86E-05,5.46E-05,,kolm,-0.642833345,0.000243015,0.000379442,,uusi,0.082464747,0.773984638,0.000186312,0.000197692,,neli,0.64391482,121.5076671,189.2544611
tegu,0.082001818,0.774602718,0.000202513,0.000214447,,kala,-0.645671374,4.05E-05,6.34E-05,,tekkinud,0.08215333,0.774400218,0.000129608,0.000120541,,kolm,0.641398983,243.0153343,379.4423467
kontrollida,0.081826238,0.774837637,6.48E-05,7.17E-05,,aidata,-0.648398161,8.91E-05,0.000139667,,pandi,0.080312888,0.776873842,4.86E-05,5.44E-05,,kasutavad,0.641121897,40.50255571,63.7342665
uusi,0.080883118,0.776104186,0.000186312,0.000197692,,selgus,-0.650386382,6.48E-05,0.000101716,,avab,0.080138294,0.777110086,4.05E-05,3.56E-05,,töötaja,0.641059015,40.50255571,63.74061633
minister,0.080318687,0.776866,4.05E-05,3.57E-05,,kasutavad,-0.654056296,4.05E-05,6.37E-05,,saadab,0.078952698,0.778721731,4.05E-05,3.56E-05,,lisab,0.640755259,40.50255571,63.77130716
plaani,0.078775527,0.778963687,5.67E-05,5.10E-05,,töötaja,-0.654200024,4.05E-05,6.37E-05,,usun,0.077357105,0.780911452,0.000105307,0.000113641,,selgus,0.640642617,64.80408914,101.7157535
saksa,0.078444249,0.779416892,0.000137709,0.000128667,,lisab,-0.654894508,4.05E-05,6.38E-05,,esimees,0.077097943,0.781269406,8.91E-05,9.68E-05,,aidata,0.640561831,89.10562256,139.6665496
pandi,0.07739094,0.780864767,4.86E-05,5.44E-05,,ajaks,-0.655899721,8.10E-05,0.000127632,,minister,0.076927473,0.78150521,4.05E-05,3.57E-05,,ajaks,0.637519611,81.00511142,127.6315119
isiklikult,0.076481172,0.782123899,6.48E-05,5.88E-05,,loodud,-0.65926527,9.72E-05,0.000153516,,saksa,0.076659244,0.781876813,0.000137709,0.000128667,,loodud,0.635574556,97.20613371,153.5155212
usun,0.075451168,0.783559209,0.000105307,0.000113641,,kiiresti,-0.668175516,0.000145809,0.0002317,,korraldada,0.076284862,0.782396651,6.48E-05,7.13E-05,,jama,0.631803987,48.60306685,77.51021501
esimees,0.075040966,0.784133758,8.91E-05,9.68E-05,,jama,-0.673339104,4.86E-05,7.75E-05,,plaani,0.075989028,0.782808396,5.67E-05,5.10E-05,,kiiresti,0.630895053,145.8092006,231.6998761
tegevus,0.074274953,0.78521121,0.000113407,0.000105442,,lk,-0.674239311,5.67E-05,9.05E-05,,olukorra,0.074242757,0.785256627,5.67E-05,6.27E-05,,lk,0.630743411,56.703578,90.48502708
korraldada,0.073923792,0.785707138,6.48E-05,7.13E-05,,lubatud,-0.67790186,7.29E-05,0.000116634,,isiklikult,0.073986495,0.785618493,6.48E-05,5.88E-05,,lubatud,0.628260909,72.90460028,116.6336125
juht,0.071952181,0.788515328,0.00016201,0.000172023,,kontrolli,-0.683184076,6.48E-05,0.000104055,,juht,0.073377329,0.786481405,0.00016201,0.000172023,,kontrolli,0.626379856,64.80408914,104.0546062
olukorra,0.071824671,0.788698356,5.67E-05,6.27E-05,,valik,-0.687172327,8.91E-05,0.000143471,,kasutusel,0.072681799,0.787471369,4.05E-05,4.56E-05,,valik,0.623692828,89.10562256,143.471154
kinnitab,0.071531664,0.789119596,5.67E-05,5.13E-05,,aega,-0.687469467,0.000429327,0.000691412,,tegevus,0.072465134,0.787780792,0.000113407,0.000105442,,oska,0.623304723,89.10562256,143.5611099
meeste,0.07113651,0.789689154,0.000113407,0.000105606,,oska,-0.688076608,8.91E-05,0.000143561,,moodi,0.070464728,0.790661335,5.67E-05,6.26E-05,,õiguse,0.623279812,40.50255571,65.58735752
endine,0.070824942,0.790139431,8.91E-05,8.22E-05,,õiguse,-0.695404806,4.05E-05,6.56E-05,,küsimustele,0.070093573,0.791200587,4.86E-05,5.40E-05,,aega,0.621489493,429.3270905,691.4124956
kasutusel,0.069931797,0.791436109,4.05E-05,4.56E-05,,esimest,-0.696358931,0.000113407,0.000183766,,meeste,0.06943998,0.792153921,0.000113407,0.000105606,,ukse,0.620857268,48.60306685,78.89447718
tallinnast,0.069604248,0.791913868,4.05E-05,3.60E-05,,ukse,-0.698876961,4.86E-05,7.89E-05,,paremaks,0.069396918,0.792216899,7.29E-05,7.95E-05,,esimest,0.619199948,113.407156,183.7660944
moodi,0.068226085,0.793937326,5.67E-05,6.26E-05,,õpetaja,-0.701805899,9.72E-05,0.00015811,,kinnitab,0.069120165,0.792622151,5.67E-05,5.13E-05,,otsuse,0.618332008,64.80408914,105.4219355
väiksem,0.068145183,0.794056785,8.10E-05,7.46E-05,,otsuse,-0.70201833,6.48E-05,0.000105422,,endine,0.068926279,0.792906578,8.91E-05,8.22E-05,,õpetaja,0.617223103,97.20613371,158.1096206
küsimustele,0.067702679,0.794711522,4.86E-05,5.40E-05,,silma,-0.703354272,0.000113407,0.000184659,,tallinnast,0.066867821,0.795953043,4.05E-05,3.60E-05,,silma,0.61622097,113.407156,184.6593033
otsustanud,0.067571147,0.794906578,4.05E-05,3.61E-05,,teema,-0.706850551,0.00015391,0.000251217,,gümnaasiumi,0.066839776,0.795994891,4.86E-05,5.39E-05,,teema,0.614191884,153.9097117,251.217126
paremaks,0.067457279,0.795075605,7.29E-05,7.95E-05,,tööle,-0.721226569,0.000113407,0.000186961,,väiksem,0.066266503,0.796852396,8.10E-05,7.46E-05,,soovivad,0.61134802,40.50255571,66.88695534
laseb,0.066991596,0.795768457,4.05E-05,3.61E-05,,soovivad,-0.723711931,4.05E-05,6.69E-05,,arvas,0.065125831,0.798570461,4.05E-05,4.53E-05,,avaldas,0.611014636,40.50255571,66.92399599
võetakse,0.06607166,0.797144743,8.91E-05,8.25E-05,,avaldas,-0.724510646,4.05E-05,6.69E-05,,otsustanud,0.064953615,0.798831238,4.05E-05,3.61E-05,,liikmesriikide,0.609580484,40.50255571,67.08379996
keeles,0.065649372,0.797779937,0.000186312,0.00017662,,viimased,-0.725181876,5.67E-05,9.37E-05,,kasutades,0.064905405,0.798904307,9.72E-05,0.000104532,,viimased,0.609091045,56.703578,93.73719653
gümnaasiumi,0.064610768,0.799351493,4.86E-05,5.39E-05,,nädala,-0.725885855,0.000105307,0.000174168,,keeles,0.064469441,0.799566378,0.000186312,0.00017662,,tööle,0.608674596,113.407156,186.9611154
kasutades,0.063377874,0.801234597,9.72E-05,0.000104532,,lahendus,-0.727118871,5.67E-05,9.39E-05,,laseb,0.064407633,0.799660435,4.05E-05,3.61E-05,,lahendus,0.608282429,56.703578,93.86313476
arvas,0.062786241,0.802145165,4.05E-05,4.53E-05,,liikmesriikide,-0.727951468,4.05E-05,6.71E-05,,võetakse,0.064360637,0.799731984,8.91E-05,8.25E-05,,nädala,0.606882784,105.3066448,174.1683317
absoluutselt,0.061975825,0.803399889,4.05E-05,4.53E-05,,pidevalt,-0.73019535,9.72E-05,0.000161252,,absoluutselt,0.064270276,0.79986963,4.05E-05,4.53E-05,,tagab,0.605819082,64.80408914,107.6200338
rõhutas,0.061251823,0.804528212,4.05E-05,3.63E-05,,tagab,-0.73178991,6.48E-05,0.00010762,,vaeva,0.060365059,0.805919877,4.05E-05,4.51E-05,,pidevalt,0.605270193,97.20613371,161.2517264
jääma,0.060672652,0.805435928,5.67E-05,5.17E-05,,hinnad,-0.743615866,5.67E-05,9.49E-05,,raadio,0.060044763,0.806425204,4.05E-05,4.51E-05,,hinnad,0.601438515,56.703578,94.94260526
saavutada,0.059243358,0.807695865,8.91E-05,8.28E-05,,ulatuses,-0.749053984,4.05E-05,6.81E-05,,loodame,0.059964813,0.806551563,4.05E-05,4.51E-05,,ulatuses,0.600857102,40.50255571,68.07225628
vaeva,0.058273083,0.80924652,4.05E-05,4.51E-05,,eri,-0.74912127,8.10E-05,0.000136151,,rõhutas,0.058992428,0.808095595,4.05E-05,3.63E-05,,eri,0.597919036,81.00511142,136.1508624
raadio,0.05796913,0.809735092,4.05E-05,4.51E-05,,jõudis,-0.75785425,7.29E-05,0.00012328,,pani,0.058943654,0.808173396,0.000105307,0.000112558,,jõudis,0.594663184,72.90460028,123.2797641
loodame,0.057893253,0.809857268,4.05E-05,4.51E-05,,teatas,-0.763792966,9.72E-05,0.000165051,,jääma,0.058788389,0.808421291,5.67E-05,5.17E-05,,teatas,0.591421374,97.20613371,165.0510392
pani,0.057670656,0.810216179,0.000105307,0.000112558,,tea,-0.767106543,0.000210613,0.000358433,,andmetel,0.058406546,0.809032419,7.29E-05,7.89E-05,,esitada,0.590301762,64.80408914,110.4753391
pilt,0.05721624,0.810951151,0.000137709,0.000145933,,tõi,-0.767761533,8.10E-05,0.000137921,,pilt,0.058313606,0.809181486,0.000137709,0.000145933,,tõi,0.590298601,81.00511142,137.9214057
andmetel,0.056903983,0.811457986,7.29E-05,7.89E-05,,esitada,-0.769567604,6.48E-05,0.000110475,,saavutada,0.057790256,0.810023248,8.91E-05,8.28E-05,,kiirelt,0.589761285,56.703578,96.84226167
kõikjal,0.056505761,0.812106489,4.05E-05,3.64E-05,,kiirelt,-0.772197001,5.67E-05,9.68E-05,,pandud,0.055988536,0.812952403,0.000113407,0.000120731,,musta,0.58933466,48.60306685,83.16791039
lugusid,0.055959398,0.81300018,4.86E-05,4.41E-05,,musta,-0.774979634,4.86E-05,8.32E-05,,asja,0.055046021,0.814504551,0.000275417,0.000286649,,tea,0.588742146,210.6132897,358.4328875
pandud,0.054851475,0.814826674,0.000113407,0.000120731,,tahaks,-0.779676261,0.000129608,0.000222504,,kõikjal,0.054503582,0.81540421,4.05E-05,3.64E-05,,kasutamist,0.588124464,40.50255571,69.56764041
tänapäeval,0.054797234,0.814916592,9.72E-05,9.09E-05,,kasutamist,-0.780403443,4.05E-05,6.96E-05,,lugusid,0.054157249,0.81598109,4.86E-05,4.41E-05,,sõbrad,0.586576211,40.50255571,69.75390199
asja,0.054338042,0.815679704,0.000275417,0.000286649,,varem,-0.781846843,0.000202513,0.000348186,,tänapäeval,0.053558772,0.816982561,9.72E-05,9.09E-05,,erinevat,0.58560394,40.50255571,69.87137378
rootsis,0.05205961,0.819517386,4.05E-05,3.66E-05,,sõbrad,-0.784260978,4.05E-05,6.98E-05,,korra,0.051867124,0.819845615,0.000129608,0.000137129,,kahte,0.584390948,40.50255571,70.01847809
polegi,0.051713086,0.820108743,8.91E-05,8.32E-05,,otse,-0.784786207,0.000105307,0.000181426,,kohalike,0.050657588,0.821922948,6.48E-05,7.01E-05,,tahaks,0.584365475,129.6081783,222.504269
liige,0.051321409,0.820779672,0.00015391,0.000146116,,alguses,-0.785254132,0.000145809,0.000251287,,polegi,0.050527673,0.822147615,8.91E-05,8.32E-05,,varem,0.582819914,202.5127786,348.1863842
korra,0.050917268,0.821474776,0.000129608,0.000137129,,erinevat,-0.786688561,4.05E-05,6.99E-05,,liige,0.050425361,0.822324761,0.00015391,0.000146116,,otse,0.582737866,105.3066448,181.4261834
üldjuhul,0.050469425,0.822248443,5.67E-05,5.21E-05,,kahte,-0.789722759,4.05E-05,7.00E-05,,rootsis,0.05028883,0.822561449,4.05E-05,3.66E-05,,alguses,0.581913518,145.8092006,251.2869741
kohalike,0.049369272,0.824164444,6.48E-05,7.01E-05,,andis,-0.793403244,0.000121508,0.000210592,,öelnud,0.05021468,0.822690135,7.29E-05,7.85E-05,,valitud,0.578989489,72.90460028,126.6441139
öelnud,0.049013712,0.824788462,7.29E-05,7.85E-05,,esimese,-0.794362774,0.000186312,0.000323123,,heas,0.04980646,0.82340039,4.86E-05,5.32E-05,,andis,0.578980634,121.5076671,210.5919946
heas,0.048362958,0.825936733,4.86E-05,5.32E-05,,valitud,-0.796698269,7.29E-05,0.000126644,,võeti,0.049179206,0.82449772,7.29E-05,7.84E-05,,esimese,0.577904098,186.3117563,323.1225609
võeti,0.048014791,0.82655441,7.29E-05,7.84E-05,,väike,-0.79901476,0.00016201,0.000281884,,üldjuhul,0.049039486,0.824743149,5.67E-05,5.21E-05,,enamus,0.577108238,56.703578,98.98744471
punkt,0.047044013,0.828289146,4.05E-05,4.46E-05,,enamus,-0.803805777,5.67E-05,9.90E-05,,punkt,0.048561516,0.825585518,4.05E-05,4.46E-05,,edu,0.576317032,64.80408914,113.1803652
koostatud,0.04692893,0.828496033,4.05E-05,4.46E-05,,edu,-0.804466942,6.48E-05,0.00011318,,koostatud,0.048440869,0.825798833,4.05E-05,4.46E-05,,väike,0.576244842,162.0102228,281.8836129
viimase,0.046701974,0.828904815,0.000243015,0.000252794,,ruumi,-0.806562375,7.29E-05,0.000127513,,viimase,0.047303959,0.827822811,0.000243015,0.000252794,,ruumi,0.575074979,72.90460028,127.5129818
toomas,0.044604238,0.832733431,7.29E-05,6.79E-05,,arvan,-0.809701216,0.000113407,0.000198786,,lahenduse,0.045166609,0.831697966,4.05E-05,4.45E-05,,arvan,0.572649802,113.407156,198.7855506
tõsiselt,0.044568213,0.832799995,8.10E-05,7.58E-05,,nädalal,-0.812642992,8.10E-05,0.00014228,,abiks,0.043727894,0.834360684,5.67E-05,6.13E-05,,nädalal,0.572343633,81.00511142,142.2795032
toob,0.044204261,0.833474045,0.00016201,0.000154571,,ülikooli,-0.813230015,0.000113407,0.000199272,,tõsiselt,0.043573691,0.834648775,8.10E-05,7.58E-05,,ülikooli,0.571257811,113.407156,199.2723706
ütlevad,0.044088841,0.833688412,4.05E-05,3.69E-05,,teada,-0.816606773,0.000275417,0.000485081,,toomas,0.043555209,0.83468334,7.29E-05,6.79E-05,,teada,0.568664987,275.4173788,485.0812346
lahenduse,0.043803178,0.834220228,4.05E-05,4.45E-05,,seotud,-0.821273309,0.000275417,0.000486653,,toob,0.043505116,0.834777062,0.00016201,0.000154571,,seotud,0.566832323,275.4173788,486.6528166
au,0.043300635,0.83516022,4.86E-05,4.46E-05,,saamiseks,-0.837597423,4.86E-05,8.69E-05,,algusest,0.04344132,0.834896503,6.48E-05,6.97E-05,,pakuvad,0.56509845,40.50255571,72.44305349
koostöö,0.042949147,0.835821056,0.000113407,0.000107297,,pakuvad,-0.838834413,4.05E-05,7.24E-05,,ütlevad,0.042708448,0.836275223,4.05E-05,3.69E-05,,pikka,0.564837995,40.50255571,72.47691924
john,0.042645139,0.836394902,4.05E-05,3.69E-05,,käis,-0.839073254,7.29E-05,0.000130419,,koostöö,0.042152052,0.837330206,0.000113407,0.000107297,,saamiseks,0.564587645,48.60306685,86.85715956
abiks,0.042622691,0.836437359,5.67E-05,6.13E-05,,pikka,-0.839508687,4.05E-05,7.25E-05,,au,0.042073535,0.837479666,4.86E-05,4.46E-05,,käis,0.562358198,72.90460028,130.4190857
õppima,0.042589684,0.836499808,5.67E-05,5.24E-05,,täielikult,-0.840243475,7.29E-05,0.000130525,,tööl,0.041949524,0.837716019,6.48E-05,6.96E-05,,täielikult,0.561905702,72.90460028,130.5249161
algusest,0.042415507,0.836829769,6.48E-05,6.97E-05,,maha,-0.84082823,0.000243015,0.000435259,,õppima,0.041480905,0.838612469,5.67E-05,5.24E-05,,maha,0.55933537,243.0153343,435.2594379
tähtsam,0.042222423,0.837196375,4.05E-05,3.69E-05,,kindel,-0.850225491,0.000105307,0.000189845,,tegemiseks,0.04146432,0.838644293,4.86E-05,5.28E-05,,tänaval,0.558475314,40.50255571,73.31403802
suhteliselt,0.041538493,0.838502023,0.000113407,0.000107396,,lasta,-0.855738068,6.48E-05,0.000117275,,john,0.041331934,0.838898549,4.05E-05,3.69E-05,,kindel,0.557031348,105.3066448,189.8449949
läti,0.041298305,0.838963203,0.000113407,0.000107413,,tänaval,-0.856076524,4.05E-05,7.33E-05,,paremad,0.041124942,0.839296943,4.05E-05,4.43E-05,,noor,0.556952907,48.60306685,88.06150998
tööl,0.040975536,0.839585151,6.48E-05,6.96E-05,,noor,-0.857464231,4.86E-05,8.81E-05,,tähtsam,0.040928679,0.839675652,4.05E-05,3.69E-05,,pikalt,0.556787501,48.60306685,88.08796759
tase,0.04090247,0.839726297,6.48E-05,6.03E-05,,pikalt,-0.857897616,4.86E-05,8.81E-05,,suhteliselt,0.040780261,0.839962668,0.000113407,0.000107396,,lasta,0.556365418,64.80408914,117.2749449
